6.974162954247886681e+00	0.000000000000000000e+00	-inf	-inf
7.086070275496680893e+00	0.000000000000000000e+00	-inf	-inf
7.311936709803457113e+00	0.000000000000000000e+00	-inf	-inf
7.395552490802225876e+00	0.000000000000000000e+00	-inf	-inf
8.713503364819551678e+00	0.000000000000000000e+00	-inf	-inf
8.847280775401767272e+00	0.000000000000000000e+00	-inf	-inf
9.139973617002105755e+00	0.000000000000000000e+00	-inf	-inf
9.305531930147603603e+00	0.000000000000000000e+00	-inf	-inf
9.328667715203419419e+00	0.000000000000000000e+00	-inf	-inf
9.504789859676876063e+00	-inf	0.000000000000000000e+00	-inf
1.005517901422430249e+01	0.000000000000000000e+00	-inf	-inf
1.109603645184922271e+01	0.000000000000000000e+00	-inf	-inf
1.161455077563145011e+01	0.000000000000000000e+00	-inf	-inf
1.170611218658916819e+01	-inf	-inf	0.000000000000000000e+00
1.184976952639665804e+01	0.000000000000000000e+00	-inf	-inf
1.269422434850233650e+01	-inf	0.000000000000000000e+00	-inf
1.282782483215927272e+01	0.000000000000000000e+00	-inf	-inf
1.283704691849325563e+01	0.000000000000000000e+00	-inf	-inf
1.324403549952398684e+01	0.000000000000000000e+00	-inf	-inf
1.382897691584121702e+01	-inf	0.000000000000000000e+00	-inf
1.416599620272211979e+01	0.000000000000000000e+00	-inf	-inf
1.482087453509154429e+01	0.000000000000000000e+00	-inf	-inf
1.504517248866875612e+01	0.000000000000000000e+00	-inf	-inf
1.687027738218905881e+01	0.000000000000000000e+00	-inf	-inf
1.696194163004340894e+01	-inf	0.000000000000000000e+00	-inf
1.747420240359151933e+01	0.000000000000000000e+00	-inf	-inf
1.822485836467545539e+01	0.000000000000000000e+00	-inf	-inf
1.826529277605085611e+01	0.000000000000000000e+00	-inf	-inf
1.877581762833150236e+01	0.000000000000000000e+00	-inf	-inf
1.952830722760688786e+01	-inf	0.000000000000000000e+00	-inf
1.965457606847321870e+01	0.000000000000000000e+00	-inf	-inf
1.969255709281402389e+01	0.000000000000000000e+00	-inf	-inf
1.982558719345577458e+01	0.000000000000000000e+00	-inf	-inf
1.985469090179957519e+01	0.000000000000000000e+00	-inf	-inf
2.022737686574952320e+01	0.000000000000000000e+00	-inf	-inf
2.055568894962141968e+01	-inf	0.000000000000000000e+00	-inf
2.064145555741745497e+01	0.000000000000000000e+00	-inf	-inf
2.085995887843068530e+01	-inf	-inf	0.000000000000000000e+00
2.093689428028941890e+01	0.000000000000000000e+00	-inf	-inf
2.133859525934671453e+01	0.000000000000000000e+00	-inf	-inf
2.239327630413778891e+01	0.000000000000000000e+00	-inf	-inf
2.254886341634525593e+01	-inf	0.000000000000000000e+00	-inf
2.260515706283281645e+01	0.000000000000000000e+00	-inf	-inf
2.297728158822831546e+01	0.000000000000000000e+00	-inf	-inf
2.297982272065113207e+01	0.000000000000000000e+00	-inf	-inf
2.299096079309801510e+01	0.000000000000000000e+00	-inf	-inf
2.302055376803352615e+01	-inf	0.000000000000000000e+00	-inf
2.304203748802309093e+01	0.000000000000000000e+00	-inf	-inf
2.310946541943004107e+01	-inf	0.000000000000000000e+00	-inf
2.329705439545794832e+01	-inf	0.000000000000000000e+00	-inf
2.337091587767582368e+01	0.000000000000000000e+00	-inf	-inf
2.344411306249091353e+01	0.000000000000000000e+00	-inf	-inf
2.345244532419065209e+01	0.000000000000000000e+00	-inf	-inf
2.407859263609486433e+01	0.000000000000000000e+00	-inf	-inf
2.452724437213170816e+01	0.000000000000000000e+00	-inf	-inf
2.480986295351117477e+01	0.000000000000000000e+00	-inf	-inf
2.621669993590132108e+01	0.000000000000000000e+00	-inf	-inf
2.653542549132847839e+01	0.000000000000000000e+00	-inf	-inf
2.663558062547299699e+01	0.000000000000000000e+00	-inf	-inf
2.704526882857059178e+01	-inf	0.000000000000000000e+00	-inf
2.704599359301484895e+01	-inf	0.000000000000000000e+00	-inf
2.705993953321190659e+01	0.000000000000000000e+00	-inf	-inf
2.736709073827832128e+01	0.000000000000000000e+00	-inf	-inf
2.801783941538928957e+01	0.000000000000000000e+00	-inf	-inf
2.802462800334273396e+01	0.000000000000000000e+00	-inf	-inf
2.825317407995059327e+01	-inf	0.000000000000000000e+00	-inf
2.866104771087956138e+01	0.000000000000000000e+00	-inf	-inf
2.912938807079105175e+01	-inf	0.000000000000000000e+00	-inf
2.920721604117008141e+01	0.000000000000000000e+00	-inf	-inf
2.925052857890641889e+01	0.000000000000000000e+00	-inf	-inf
2.937686843708451434e+01	0.000000000000000000e+00	-inf	-inf
2.953586307882132189e+01	0.000000000000000000e+00	-inf	-inf
2.961684888894161460e+01	0.000000000000000000e+00	-inf	-inf
2.982144750958024559e+01	-inf	0.000000000000000000e+00	-inf
3.038825245637304562e+01	0.000000000000000000e+00	-inf	-inf
3.042619781322175498e+01	0.000000000000000000e+00	-inf	-inf
3.086118420889847158e+01	0.000000000000000000e+00	-inf	-inf
3.121875457440583901e+01	0.000000000000000000e+00	-inf	-inf
3.146833742184245253e+01	0.000000000000000000e+00	-inf	-inf
3.153575443447694937e+01	0.000000000000000000e+00	-inf	-inf
3.155272393126540464e+01	0.000000000000000000e+00	-inf	-inf
3.222499068648765075e+01	-inf	0.000000000000000000e+00	-inf
3.274331383069634427e+01	0.000000000000000000e+00	-inf	-inf
3.294694343730675001e+01	0.000000000000000000e+00	-inf	-inf
3.324024913716486651e+01	-inf	0.000000000000000000e+00	-inf
3.335860675973327005e+01	0.000000000000000000e+00	-inf	-inf
3.366277849697419100e+01	0.000000000000000000e+00	-inf	-inf
3.381602127750347364e+01	0.000000000000000000e+00	-inf	-inf
3.440026193056831261e+01	-inf	0.000000000000000000e+00	-inf
3.490552191869611676e+01	0.000000000000000000e+00	-inf	-inf
3.513399749357311919e+01	0.000000000000000000e+00	-inf	-inf
3.573086592080895230e+01	0.000000000000000000e+00	-inf	-inf
3.595842951055890779e+01	0.000000000000000000e+00	-inf	-inf
3.600221438896456050e+01	-inf	0.000000000000000000e+00	-inf
3.616335097447168323e+01	0.000000000000000000e+00	-inf	-inf
3.657692292694311220e+01	0.000000000000000000e+00	-inf	-inf
3.684388028502836221e+01	-inf	0.000000000000000000e+00	-inf
3.722826855108978350e+01	0.000000000000000000e+00	-inf	-inf
3.753724895784095139e+01	0.000000000000000000e+00	-inf	-inf
3.811277921920543577e+01	-inf	0.000000000000000000e+00	-inf
3.834737894497155253e+01	0.000000000000000000e+00	-inf	-inf
3.916463856097920626e+01	0.000000000000000000e+00	-inf	-inf
3.918429274069156065e+01	0.000000000000000000e+00	-inf	-inf
4.154610933819006391e+01	0.000000000000000000e+00	-inf	-inf
4.195116632924129618e+01	0.000000000000000000e+00	-inf	-inf
4.220850187129725839e+01	0.000000000000000000e+00	-inf	-inf
4.221369941161768935e+01	-inf	0.000000000000000000e+00	-inf
4.243157817146286703e+01	0.000000000000000000e+00	-inf	-inf
4.344466768000578583e+01	0.000000000000000000e+00	-inf	-inf
4.371733783652065597e+01	0.000000000000000000e+00	-inf	-inf
4.403178466372265376e+01	0.000000000000000000e+00	-inf	-inf
4.417087939248263240e+01	0.000000000000000000e+00	-inf	-inf
4.443314269156098817e+01	0.000000000000000000e+00	-inf	-inf
4.454479375231748861e+01	-inf	0.000000000000000000e+00	-inf
4.457120231237328056e+01	0.000000000000000000e+00	-inf	-inf
4.480606729560258827e+01	0.000000000000000000e+00	-inf	-inf
4.558439270137548505e+01	0.000000000000000000e+00	-inf	-inf
4.570339819549919014e+01	0.000000000000000000e+00	-inf	-inf
4.575303532012323871e+01	0.000000000000000000e+00	-inf	-inf
4.581242269033093351e+01	0.000000000000000000e+00	-inf	-inf
4.586536911723725041e+01	-inf	0.000000000000000000e+00	-inf
4.609150479984601390e+01	-inf	0.000000000000000000e+00	-inf
4.694615857308506435e+01	0.000000000000000000e+00	-inf	-inf
4.758270480615337306e+01	0.000000000000000000e+00	-inf	-inf
4.769862626025668106e+01	0.000000000000000000e+00	-inf	-inf
4.777005873160491234e+01	0.000000000000000000e+00	-inf	-inf
4.846343427487843769e+01	0.000000000000000000e+00	-inf	-inf
4.849956401761159697e+01	0.000000000000000000e+00	-inf	-inf
4.868863761630260711e+01	0.000000000000000000e+00	-inf	-inf
4.945109404687963917e+01	0.000000000000000000e+00	-inf	-inf
4.947490018446664095e+01	0.000000000000000000e+00	-inf	-inf
4.955321250867571337e+01	0.000000000000000000e+00	-inf	-inf
4.956456969243755140e+01	0.000000000000000000e+00	-inf	-inf
4.996750986099050351e+01	0.000000000000000000e+00	-inf	-inf
5.015597923102536981e+01	-inf	0.000000000000000000e+00	-inf
5.056744285452792553e+01	0.000000000000000000e+00	-inf	-inf
5.073061784203224533e+01	0.000000000000000000e+00	-inf	-inf
5.098507775826413990e+01	0.000000000000000000e+00	-inf	-inf
5.099015471636106867e+01	0.000000000000000000e+00	-inf	-inf
5.119448023605214360e+01	0.000000000000000000e+00	-inf	-inf
5.121651657615867492e+01	0.000000000000000000e+00	-inf	-inf
5.149081443124813262e+01	0.000000000000000000e+00	-inf	-inf
5.160254895335699388e+01	0.000000000000000000e+00	-inf	-inf
5.197737245576804810e+01	0.000000000000000000e+00	-inf	-inf
5.228450338161705702e+01	0.000000000000000000e+00	-inf	-inf
5.239657480020226643e+01	0.000000000000000000e+00	-inf	-inf
5.294220838797388495e+01	0.000000000000000000e+00	-inf	-inf
5.309559751206030853e+01	0.000000000000000000e+00	-inf	-inf
5.319956761407250667e+01	0.000000000000000000e+00	-inf	-inf
5.338131729777784074e+01	0.000000000000000000e+00	-inf	-inf
5.350980465846988210e+01	0.000000000000000000e+00	-inf	-inf
5.358259550222373946e+01	-inf	0.000000000000000000e+00	-inf
5.358448363045373952e+01	0.000000000000000000e+00	-inf	-inf
5.501692175869917634e+01	0.000000000000000000e+00	-inf	-inf
5.533072227581941860e+01	0.000000000000000000e+00	-inf	-inf
5.534563218766851378e+01	0.000000000000000000e+00	-inf	-inf
5.534686848900528844e+01	0.000000000000000000e+00	-inf	-inf
5.595524351600759161e+01	0.000000000000000000e+00	-inf	-inf
5.700311906946032536e+01	0.000000000000000000e+00	-inf	-inf
5.723058159453962190e+01	0.000000000000000000e+00	-inf	-inf
5.747596522471012292e+01	0.000000000000000000e+00	-inf	-inf
5.750496044974019583e+01	0.000000000000000000e+00	-inf	-inf
5.754586535640532219e+01	0.000000000000000000e+00	-inf	-inf
5.907555810759556181e+01	0.000000000000000000e+00	-inf	-inf
5.922732492618081324e+01	0.000000000000000000e+00	-inf	-inf
5.932054453432912311e+01	0.000000000000000000e+00	-inf	-inf
5.945301258317200421e+01	0.000000000000000000e+00	-inf	-inf
5.964229196689903034e+01	0.000000000000000000e+00	-inf	-inf
5.967106635801038550e+01	0.000000000000000000e+00	-inf	-inf
5.981234087224381568e+01	0.000000000000000000e+00	-inf	-inf
6.044194654779189335e+01	0.000000000000000000e+00	-inf	-inf
6.066627993670393693e+01	0.000000000000000000e+00	-inf	-inf
6.094105846497451751e+01	0.000000000000000000e+00	-inf	-inf
6.100277438183584167e+01	0.000000000000000000e+00	-inf	-inf
6.128946158336243855e+01	0.000000000000000000e+00	-inf	-inf
6.143547430891916861e+01	0.000000000000000000e+00	-inf	-inf
6.155590522955729682e+01	0.000000000000000000e+00	-inf	-inf
6.156518299437496466e+01	0.000000000000000000e+00	-inf	-inf
6.161823228538042230e+01	-inf	0.000000000000000000e+00	-inf
6.171592825506307634e+01	0.000000000000000000e+00	-inf	-inf
6.195802992986910596e+01	0.000000000000000000e+00	-inf	-inf
6.206860967610467839e+01	0.000000000000000000e+00	-inf	-inf
6.207054592275309801e+01	0.000000000000000000e+00	-inf	-inf
6.238137070055655187e+01	0.000000000000000000e+00	-inf	-inf
6.246369054140592425e+01	-inf	0.000000000000000000e+00	-inf
6.288447984908602706e+01	-inf	0.000000000000000000e+00	-inf
6.297441912323287028e+01	0.000000000000000000e+00	-inf	-inf
6.342280857092763569e+01	0.000000000000000000e+00	-inf	-inf
6.345206505718805801e+01	0.000000000000000000e+00	-inf	-inf
6.347798024493091162e+01	0.000000000000000000e+00	-inf	-inf
6.359547775611239473e+01	0.000000000000000000e+00	-inf	-inf
6.405194437297606669e+01	0.000000000000000000e+00	-inf	-inf
6.455543182598358953e+01	0.000000000000000000e+00	-inf	-inf
6.462280452988633783e+01	0.000000000000000000e+00	-inf	-inf
6.469963116269896375e+01	0.000000000000000000e+00	-inf	-inf
6.499401273735836071e+01	-inf	0.000000000000000000e+00	-inf
6.504369016558780459e+01	-inf	0.000000000000000000e+00	-inf
6.506732596138725455e+01	-inf	0.000000000000000000e+00	-inf
6.518575002981464195e+01	0.000000000000000000e+00	-inf	-inf
6.549119690278556050e+01	0.000000000000000000e+00	-inf	-inf
6.567992264998849805e+01	0.000000000000000000e+00	-inf	-inf
6.726887779626687802e+01	0.000000000000000000e+00	-inf	-inf
6.735720972561900055e+01	-inf	0.000000000000000000e+00	-inf
6.736339555753441743e+01	0.000000000000000000e+00	-inf	-inf
6.762506768443196847e+01	0.000000000000000000e+00	-inf	-inf
6.817335789236618382e+01	0.000000000000000000e+00	-inf	-inf
6.856430610553582028e+01	0.000000000000000000e+00	-inf	-inf
6.880422655928097697e+01	0.000000000000000000e+00	-inf	-inf
6.889375866646450675e+01	0.000000000000000000e+00	-inf	-inf
6.956540639604665444e+01	0.000000000000000000e+00	-inf	-inf
6.961483840435752768e+01	-inf	0.000000000000000000e+00	-inf
6.981479760362158515e+01	0.000000000000000000e+00	-inf	-inf
6.985462133652998773e+01	-inf	0.000000000000000000e+00	-inf
6.992635711768305384e+01	0.000000000000000000e+00	-inf	-inf
7.064290357112638219e+01	0.000000000000000000e+00	-inf	-inf
7.067419366114792467e+01	-inf	0.000000000000000000e+00	-inf
7.095710676699749797e+01	0.000000000000000000e+00	-inf	-inf
7.140159423193139787e+01	-inf	0.000000000000000000e+00	-inf
7.154672643536824239e+01	0.000000000000000000e+00	-inf	-inf
7.156254668715061484e+01	0.000000000000000000e+00	-inf	-inf
7.172525500379244079e+01	0.000000000000000000e+00	-inf	-inf
7.220799466434917235e+01	0.000000000000000000e+00	-inf	-inf
7.314793891874680298e+01	0.000000000000000000e+00	-inf	-inf
7.328381635542604045e+01	0.000000000000000000e+00	-inf	-inf
7.333582621883816444e+01	0.000000000000000000e+00	-inf	-inf
7.384110686053685413e+01	0.000000000000000000e+00	-inf	-inf
7.419341412874224773e+01	0.000000000000000000e+00	-inf	-inf
7.427052371104866779e+01	0.000000000000000000e+00	-inf	-inf
7.440323681081054019e+01	0.000000000000000000e+00	-inf	-inf
7.468685691713875485e+01	0.000000000000000000e+00	-inf	-inf
7.498985526048549843e+01	0.000000000000000000e+00	-inf	-inf
7.640060457027598773e+01	0.000000000000000000e+00	-inf	-inf
7.646026798421742399e+01	0.000000000000000000e+00	-inf	-inf
7.684678849167812587e+01	0.000000000000000000e+00	-inf	-inf
7.691346962660514919e+01	0.000000000000000000e+00	-inf	-inf
7.721388693110749557e+01	-inf	0.000000000000000000e+00	-inf
7.727437005492117805e+01	0.000000000000000000e+00	-inf	-inf
7.767284482443955085e+01	0.000000000000000000e+00	-inf	-inf
7.813019484396794212e+01	0.000000000000000000e+00	-inf	-inf
7.823620491350187933e+01	0.000000000000000000e+00	-inf	-inf
7.831111385513599998e+01	-inf	0.000000000000000000e+00	-inf
7.856992620858822818e+01	0.000000000000000000e+00	-inf	-inf
7.890512901596144957e+01	0.000000000000000000e+00	-inf	-inf
7.895681026744748010e+01	0.000000000000000000e+00	-inf	-inf
7.964571223736584216e+01	0.000000000000000000e+00	-inf	-inf
7.967695891763419525e+01	-inf	0.000000000000000000e+00	-inf
7.977296524213160467e+01	-inf	0.000000000000000000e+00	-inf
8.007142421002099297e+01	-inf	0.000000000000000000e+00	-inf
8.025867314523658536e+01	0.000000000000000000e+00	-inf	-inf
8.056974214621152441e+01	0.000000000000000000e+00	-inf	-inf
8.081209951877379183e+01	0.000000000000000000e+00	-inf	-inf
8.144187739149634808e+01	0.000000000000000000e+00	-inf	-inf
8.224598530595619650e+01	0.000000000000000000e+00	-inf	-inf
8.324592843905023187e+01	0.000000000000000000e+00	-inf	-inf
8.327702557750654933e+01	0.000000000000000000e+00	-inf	-inf
8.344851450691332673e+01	0.000000000000000000e+00	-inf	-inf
8.419735603933385448e+01	0.000000000000000000e+00	-inf	-inf
8.432969664356649275e+01	0.000000000000000000e+00	-inf	-inf
8.469948214014280552e+01	0.000000000000000000e+00	-inf	-inf
8.534100679496309283e+01	0.000000000000000000e+00	-inf	-inf
8.559988983225473191e+01	0.000000000000000000e+00	-inf	-inf
8.580236119748853696e+01	0.000000000000000000e+00	-inf	-inf
8.630964169774048855e+01	-inf	0.000000000000000000e+00	-inf
8.659688677087622466e+01	0.000000000000000000e+00	-inf	-inf
8.754478680663545731e+01	0.000000000000000000e+00	-inf	-inf
8.758192570991637638e+01	0.000000000000000000e+00	-inf	-inf
8.799972385168895528e+01	0.000000000000000000e+00	-inf	-inf
8.814538976667039094e+01	-inf	-inf	0.000000000000000000e+00
8.863047873433703217e+01	0.000000000000000000e+00	-inf	-inf
8.902967432587601593e+01	0.000000000000000000e+00	-inf	-inf
9.006412113574663181e+01	0.000000000000000000e+00	-inf	-inf
9.010851448645075834e+01	0.000000000000000000e+00	-inf	-inf
9.040856376444128273e+01	0.000000000000000000e+00	-inf	-inf
9.044203502520591087e+01	0.000000000000000000e+00	-inf	-inf
9.045583074729096040e+01	0.000000000000000000e+00	-inf	-inf
9.053588322415716050e+01	0.000000000000000000e+00	-inf	-inf
9.125469132510173154e+01	0.000000000000000000e+00	-inf	-inf
9.135203803152776914e+01	0.000000000000000000e+00	-inf	-inf
9.146126642327556056e+01	0.000000000000000000e+00	-inf	-inf
9.211347239180946644e+01	0.000000000000000000e+00	-inf	-inf
9.261679081005064518e+01	0.000000000000000000e+00	-inf	-inf
9.333292137716546222e+01	0.000000000000000000e+00	-inf	-inf
9.336829486008120682e+01	0.000000000000000000e+00	-inf	-inf
9.353154832523338769e+01	-inf	0.000000000000000000e+00	-inf
9.382869016550019126e+01	0.000000000000000000e+00	-inf	-inf
9.406297158458832541e+01	0.000000000000000000e+00	-inf	-inf
9.409774997623866000e+01	0.000000000000000000e+00	-inf	-inf
9.470266371247019777e+01	0.000000000000000000e+00	-inf	-inf
9.501992470877360120e+01	0.000000000000000000e+00	-inf	-inf
9.514754288751294098e+01	0.000000000000000000e+00	-inf	-inf
9.522832721959191815e+01	0.000000000000000000e+00	-inf	-inf
9.524738058281188557e+01	0.000000000000000000e+00	-inf	-inf
9.554330397931536822e+01	0.000000000000000000e+00	-inf	-inf
9.606442785282091279e+01	0.000000000000000000e+00	-inf	-inf
9.637870160917738360e+01	0.000000000000000000e+00	-inf	-inf
9.697088701434145719e+01	0.000000000000000000e+00	-inf	-inf
9.735271753503590730e+01	0.000000000000000000e+00	-inf	-inf
9.739112738322580753e+01	0.000000000000000000e+00	-inf	-inf
9.741258892888700416e+01	0.000000000000000000e+00	-inf	-inf
9.780952254453332273e+01	0.000000000000000000e+00	-inf	-inf
9.794309583112735140e+01	0.000000000000000000e+00	-inf	-inf
9.895645967945763744e+01	0.000000000000000000e+00	-inf	-inf
9.904955834075330756e+01	0.000000000000000000e+00	-inf	-inf
9.936239903327278000e+01	0.000000000000000000e+00	-inf	-inf
9.949255448811619829e+01	0.000000000000000000e+00	-inf	-inf
1.000571635654175964e+02	0.000000000000000000e+00	-inf	-inf
1.002497860767852700e+02	0.000000000000000000e+00	-inf	-inf
1.007216689520369073e+02	0.000000000000000000e+00	-inf	-inf
1.015783688490096637e+02	0.000000000000000000e+00	-inf	-inf
1.020343658146395285e+02	0.000000000000000000e+00	-inf	-inf
1.027121967405340541e+02	0.000000000000000000e+00	-inf	-inf
1.027465237954294395e+02	0.000000000000000000e+00	-inf	-inf
1.029460522014695698e+02	0.000000000000000000e+00	-inf	-inf
1.029963101079579388e+02	0.000000000000000000e+00	-inf	-inf
1.033932165930869900e+02	0.000000000000000000e+00	-inf	-inf
1.035472017225820736e+02	-inf	0.000000000000000000e+00	-inf
1.037547760573370823e+02	0.000000000000000000e+00	-inf	-inf
1.047346090005434434e+02	0.000000000000000000e+00	-inf	-inf
1.050414842678068794e+02	0.000000000000000000e+00	-inf	-inf
1.057398655464925241e+02	0.000000000000000000e+00	-inf	-inf
1.059632884084662550e+02	0.000000000000000000e+00	-inf	-inf
1.060733615168794586e+02	0.000000000000000000e+00	-inf	-inf
1.064787674737930274e+02	0.000000000000000000e+00	-inf	-inf
1.068351480096273178e+02	0.000000000000000000e+00	-inf	-inf
1.071932640552971350e+02	0.000000000000000000e+00	-inf	-inf
1.074430648379668014e+02	-inf	0.000000000000000000e+00	-inf
1.080723349527661981e+02	0.000000000000000000e+00	-inf	-inf
1.082753868561182031e+02	0.000000000000000000e+00	-inf	-inf
1.083384104092485671e+02	0.000000000000000000e+00	-inf	-inf
1.085322648468771831e+02	0.000000000000000000e+00	-inf	-inf
1.088086396366990272e+02	-inf	-inf	0.000000000000000000e+00
1.093208779159544548e+02	0.000000000000000000e+00	-inf	-inf
1.093736199135903888e+02	0.000000000000000000e+00	-inf	-inf
1.094031256884440211e+02	-inf	0.000000000000000000e+00	-inf
1.095536069710648519e+02	0.000000000000000000e+00	-inf	-inf
1.100605717114184046e+02	0.000000000000000000e+00	-inf	-inf
1.104552370586619645e+02	-inf	0.000000000000000000e+00	-inf
1.108418972146063624e+02	0.000000000000000000e+00	-inf	-inf
1.117856789690842021e+02	0.000000000000000000e+00	-inf	-inf
1.121367378530586052e+02	0.000000000000000000e+00	-inf	-inf
1.125618286025184318e+02	-inf	0.000000000000000000e+00	-inf
1.126620155227600009e+02	0.000000000000000000e+00	-inf	-inf
1.131478122315783423e+02	0.000000000000000000e+00	-inf	-inf
1.135410773736876422e+02	0.000000000000000000e+00	-inf	-inf
1.136436992599994369e+02	0.000000000000000000e+00	-inf	-inf
1.139950213603719789e+02	0.000000000000000000e+00	-inf	-inf
1.143144586067488433e+02	0.000000000000000000e+00	-inf	-inf
1.145416299347258615e+02	0.000000000000000000e+00	-inf	-inf
1.147363086161855392e+02	-inf	0.000000000000000000e+00	-inf
1.147649345832998335e+02	0.000000000000000000e+00	-inf	-inf
1.148713605724609721e+02	0.000000000000000000e+00	-inf	-inf
1.150306353610692724e+02	0.000000000000000000e+00	-inf	-inf
1.152187021430558787e+02	0.000000000000000000e+00	-inf	-inf
1.158630385318133165e+02	0.000000000000000000e+00	-inf	-inf
1.170299666589748995e+02	0.000000000000000000e+00	-inf	-inf
1.171785781120813397e+02	0.000000000000000000e+00	-inf	-inf
1.171922895073863913e+02	0.000000000000000000e+00	-inf	-inf
1.173992702519585265e+02	0.000000000000000000e+00	-inf	-inf
1.179115886671182665e+02	0.000000000000000000e+00	-inf	-inf
1.182003570561788024e+02	0.000000000000000000e+00	-inf	-inf
1.183090792395562403e+02	0.000000000000000000e+00	-inf	-inf
1.184201238805065657e+02	0.000000000000000000e+00	-inf	-inf
1.186848229882766788e+02	-inf	0.000000000000000000e+00	-inf
1.188310393405208174e+02	0.000000000000000000e+00	-inf	-inf
1.188345932285091493e+02	0.000000000000000000e+00	-inf	-inf
1.188673509304719289e+02	0.000000000000000000e+00	-inf	-inf
1.189845619919011313e+02	0.000000000000000000e+00	-inf	-inf
1.195092727095755123e+02	0.000000000000000000e+00	-inf	-inf
1.197446761966595972e+02	0.000000000000000000e+00	-inf	-inf
1.199958858159276787e+02	-inf	0.000000000000000000e+00	-inf
1.201774808637402998e+02	0.000000000000000000e+00	-inf	-inf
1.206403620475586962e+02	0.000000000000000000e+00	-inf	-inf
1.207165629214321996e+02	-inf	0.000000000000000000e+00	-inf
1.215996878892957227e+02	0.000000000000000000e+00	-inf	-inf
1.226926880489473035e+02	-inf	0.000000000000000000e+00	-inf
1.227013175998505972e+02	0.000000000000000000e+00	-inf	-inf
1.228952390775613708e+02	-inf	0.000000000000000000e+00	-inf
1.230324385999054755e+02	0.000000000000000000e+00	-inf	-inf
1.230631814307074166e+02	-inf	0.000000000000000000e+00	-inf
1.231320689866080045e+02	0.000000000000000000e+00	-inf	-inf
1.235138242119148231e+02	0.000000000000000000e+00	-inf	-inf
1.242885025809637654e+02	0.000000000000000000e+00	-inf	-inf
1.250000070031690029e+02	0.000000000000000000e+00	-inf	-inf
1.257033163197775423e+02	0.000000000000000000e+00	-inf	-inf
1.263713243716362342e+02	0.000000000000000000e+00	-inf	-inf
1.264426703448058049e+02	0.000000000000000000e+00	-inf	-inf
1.265107487647801037e+02	0.000000000000000000e+00	-inf	-inf
1.266212235830225410e+02	-inf	0.000000000000000000e+00	-inf
1.275473786599147417e+02	-inf	0.000000000000000000e+00	-inf
1.275750388302584497e+02	0.000000000000000000e+00	-inf	-inf
1.289431021836503248e+02	0.000000000000000000e+00	-inf	-inf
1.289448327181534069e+02	0.000000000000000000e+00	-inf	-inf
1.292252821615153096e+02	0.000000000000000000e+00	-inf	-inf
1.293468519271574735e+02	-inf	0.000000000000000000e+00	-inf
1.293654935266906136e+02	0.000000000000000000e+00	-inf	-inf
1.294114992507042814e+02	0.000000000000000000e+00	-inf	-inf
1.294629647335359550e+02	0.000000000000000000e+00	-inf	-inf
1.296886092758039410e+02	0.000000000000000000e+00	-inf	-inf
1.299845729095075626e+02	0.000000000000000000e+00	-inf	-inf
1.300521997331452440e+02	-inf	0.000000000000000000e+00	-inf
1.302316854014425473e+02	-inf	0.000000000000000000e+00	-inf
1.308834937195283317e+02	0.000000000000000000e+00	-inf	-inf
1.314653386119807976e+02	0.000000000000000000e+00	-inf	-inf
1.318475757666675179e+02	-inf	0.000000000000000000e+00	-inf
1.321925611702704657e+02	0.000000000000000000e+00	-inf	-inf
